n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.420e+04	1.396e-01	4.262e-02	2.627e-01	2.771e-01	5.851e-02	5.180e-01	4.993e-01	2.498e-16	9.808e-01
1.430e+04	1.564e-01	4.516e-02	2.579e-01	2.359e-01	3.887e-02	5.127e-01	4.910e-01	3.497e-15	8.347e-01
1.440e+04	1.408e-01	3.487e-02	2.560e-01	3.469e-01	1.038e-01	5.149e-01	5.000e-01	1.031e-09	1.000e+00
1.450e+04	1.314e-01	3.585e-02	2.497e-01	3.476e-01	1.041e-01	5.147e-01	5.000e-01	3.497e-15	9.987e-01
1.460e+04	1.594e-01	4.096e-02	2.948e-01	3.349e-01	1.040e-01	5.150e-01	4.993e-01	2.061e-09	8.097e-01
1.470e+04	1.314e-01	3.561e-02	2.544e-01	3.408e-01	1.038e-01	5.210e-01	4.910e-01	2.498e-16	8.310e-01
1.480e+04	1.229e-01	3.371e-02	2.581e-01	3.299e-01	1.040e-01	5.146e-01	5.000e-01	2.498e-16	8.450e-01
1.490e+04	1.296e-01	3.892e-02	2.566e-01	3.285e-01	1.032e-01	5.248e-01	4.993e-01	0.000e+00	9.897e-01
1.500e+04	1.249e-01	3.589e-02	2.522e-01	2.612e-01	7.982e-02	5.127e-01	5.000e-01	3.497e-15	9.428e-01
1.510e+04	1.262e-01	3.455e-02	2.391e-01	4.241e-01	1.056e-01	5.327e-01	4.910e-01	3.497e-15	9.973e-01
1.520e+04	1.633e-01	4.015e-02	2.534e-01	4.130e-01	1.038e-01	5.344e-01	4.993e-01	3.497e-15	9.368e-01
1.530e+04	1.278e-01	3.836e-02	2.440e-01	3.354e-01	3.911e-02	5.275e-01	4.910e-01	2.498e-16	1.000e+00
1.540e+04	1.461e-01	3.892e-02	2.578e-01	3.998e-01	1.092e-01	5.375e-01	4.509e-01	3.497e-15	1.000e+00
1.550e+04	1.214e-01	3.757e-02	2.512e-01	4.297e-01	1.092e-01	5.260e-01	5.068e-01	3.497e-15	9.991e-01
1.560e+04	1.283e-01	3.378e-02	2.332e-01	3.311e-01	3.586e-02	5.389e-01	4.910e-01	1.919e-09	8.530e-01
1.570e+04	1.370e-01	1.840e-02	2.396e-01	3.553e-01	1.092e-01	5.399e-01	5.000e-01	2.498e-16	9.997e-01
1.580e+04	1.296e-01	1.652e-02	2.515e-01	4.322e-01	1.092e-01	5.345e-01	4.993e-01	2.498e-16	9.990e-01
1.590e+04	1.294e-01	3.949e-02	2.337e-01	4.429e-01	1.092e-01	5.147e-01	4.993e-01	1.031e-09	9.999e-01
1.600e+04	1.260e-01	3.693e-02	2.557e-01	3.830e-01	1.092e-01	5.346e-01	5.017e-01	3.497e-15	9.988e-01
1.610e+04	1.261e-01	3.863e-02	2.464e-01	3.967e-01	1.092e-01	5.374e-01	5.000e-01	1.031e-09	9.998e-01
1.620e+04	1.250e-01	1.588e-02	2.345e-01	2.881e-01	3.570e-02	5.390e-01	4.939e-01	0.000e+00	9.590e-01
1.630e+04	1.234e-01	3.497e-02	2.445e-01	2.693e-01	3.680e-02	5.178e-01	5.000e-01	2.498e-16	1.000e+00
1.640e+04	1.350e-01	1.427e-02	2.390e-01	3.466e-01	1.052e-01	5.120e-01	5.074e-01	3.497e-15	9.997e-01
1.650e+04	1.286e-01	1.750e-02	2.501e-01	3.037e-01	3.694e-02	5.304e-01	4.591e-01	7.122e-13	1.000e+00
1.660e+04	1.219e-01	1.412e-02	2.477e-01	2.615e-01	3.799e-02	5.171e-01	4.962e-01	1.031e-09	9.999e-01
1.670e+04	1.291e-01	3.512e-02	2.473e-01	2.377e-01	3.454e-02	5.103e-01	4.321e-01	3.497e-15	7.090e-01
1.680e+04	1.539e-01	3.967e-02	2.492e-01	3.343e-01	1.092e-01	5.389e-01	4.985e-01	0.000e+00	9.970e-01
1.690e+04	1.327e-01	4.049e-02	2.512e-01	2.629e-01	4.563e-02	5.322e-01	4.993e-01	1.283e-09	9.864e-01
1.700e+04	1.196e-01	3.356e-02	2.431e-01	2.497e-01	5.715e-02	5.156e-01	4.993e-01	1.031e-09	9.997e-01
1.710e+04	1.223e-01	3.529e-02	2.276e-01	3.580e-01	7.321e-02	5.143e-01	4.993e-01	2.061e-09	9.993e-01
1.720e+04	1.383e-01	3.713e-02	2.495e-01	3.443e-01	5.683e-02	5.802e-01	4.910e-01	1.031e-09	9.997e-01
1.730e+04	1.231e-01	3.915e-02	2.485e-01	4.388e-01	1.092e-01	5.490e-01	4.910e-01	3.497e-15	9.636e-01
1.740e+04	1.307e-01	3.732e-02	2.428e-01	3.725e-01	1.092e-01	5.813e-01	4.965e-01	0.000e+00	9.988e-01
1.750e+04	1.264e-01	1.699e-02	2.488e-01	4.162e-01	1.092e-01	5.442e-01	4.915e-01	8.702e-04	9.995e-01
1.760e+04	1.273e-01	1.747e-02	2.470e-01	4.370e-01	1.092e-01	5.730e-01	4.910e-01	0.000e+00	9.997e-01
1.770e+04	1.275e-01	3.543e-02	2.537e-01	4.417e-01	1.076e-01	5.369e-01	4.910e-01	3.497e-15	9.997e-01
1.780e+04	1.451e-01	4.013e-02	2.494e-01	3.760e-01	1.092e-01	5.446e-01	5.000e-01	3.497e-15	9.997e-01
1.790e+04	1.338e-01	3.550e-02	2.388e-01	3.545e-01	3.692e-02	5.423e-01	4.993e-01	1.031e-09	9.118e-01
1.800e+04	1.124e-01	1.659e-02	2.509e-01	3.954e-01	1.078e-01	6.250e-01	5.000e-01	6.326e-06	9.981e-01
1.810e+04	1.276e-01	1.845e-02	2.420e-01	3.629e-01	1.092e-01	6.116e-01	4.910e-01	3.497e-15	9.950e-01
1.820e+04	1.230e-01	1.440e-02	2.352e-01	4.369e-01	1.080e-01	6.315e-01	4.765e-01	7.514e-06	9.999e-01
1.830e+04	1.331e-01	1.599e-02	2.544e-01	4.166e-01	1.196e-01	6.314e-01	5.000e-01	1.031e-09	9.901e-01
1.840e+04	1.317e-01	4.090e-02	2.489e-01	4.311e-01	1.152e-01	6.651e-01	4.910e-01	5.810e-07	9.168e-01
1.850e+04	1.262e-01	4.164e-02	2.499e-01	4.210e-01	1.032e-01	6.432e-01	4.998e-01	1.031e-09	9.995e-01
1.860e+04	1.417e-01	3.689e-02	2.503e-01	4.313e-01	1.092e-01	6.438e-01	5.000e-01	3.497e-15	9.964e-01
1.870e+04	1.202e-01	1.570e-02	2.402e-01	4.302e-01	1.006e-01	6.546e-01	4.993e-01	0.000e+00	9.300e-01
1.880e+04	1.820e-01	3.652e-02	2.531e-01	4.354e-01	1.092e-01	6.238e-01	5.000e-01	3.875e-07	9.997e-01
1.890e+04	1.248e-01	4.390e-02	2.402e-01	4.369e-01	9.455e-02	6.598e-01	5.101e-01	1.031e-09	9.999e-01
1.900e+04	1.365e-01	3.920e-02	2.306e-01	4.300e-01	1.092e-01	6.585e-01	4.741e-01	3.497e-15	9.168e-01
1.910e+04	1.270e-01	1.677e-02	2.388e-01	4.156e-01	1.092e-01	6.366e-01	4.943e-01	0.000e+00	9.971e-01
1.920e+04	1.255e-01	1.507e-02	2.322e-01	4.351e-01	1.092e-01	6.243e-01	4.993e-01	3.497e-15	9.168e-01
1.930e+04	1.260e-01	3.717e-02	2.483e-01	4.379e-01	1.092e-01	6.260e-01	4.993e-01	1.031e-09	9.841e-01
1.940e+04	1.260e-01	1.676e-02	2.497e-01	4.344e-01	1.092e-01	6.563e-01	4.910e-01	1.408e-09	9.925e-01
1.950e+04	1.287e-01	1.473e-02	2.385e-01	3.364e-01	8.075e-02	5.920e-01	4.836e-01	3.497e-15	9.988e-01
1.960e+04	1.248e-01	1.597e-02	2.449e-01	3.445e-01	3.507e-02	6.004e-01	4.993e-01	0.000e+00	9.823e-01
1.970e+04	1.193e-01	1.681e-02	2.456e-01	3.308e-01	5.047e-02	6.242e-01	4.993e-01	1.031e-09	9.997e-01
1.980e+04	1.213e-01	1.533e-02	2.530e-01	3.457e-01	7.140e-02	5.714e-01	5.002e-01	0.000e+00	9.997e-01
1.990e+04	1.244e-01	4.155e-02	2.459e-01	3.418e-01	4.365e-02	6.307e-01	5.180e-01	0.000e+00	9.168e-01
2.000e+04	1.239e-01	1.430e-02	2.544e-01	3.468e-01	6.051e-02	5.857e-01	4.993e-01	0.000e+00	9.242e-01
2.010e+04	1.253e-01	5.250e-03	2.466e-01	3.315e-01	3.793e-02	5.469e-01	4.993e-01	3.497e-15	9.984e-01
2.020e+04	1.231e-01	1.634e-02	2.411e-01	2.815e-01	7.411e-02	5.784e-01	4.976e-01	3.497e-15	9.851e-01
2.030e+04	1.368e-01	3.401e-02	2.430e-01	2.832e-01	2.242e-02	5.359e-01	4.870e-01	0.000e+00	9.962e-01
2.040e+04	1.240e-01	3.660e-02	2.441e-01	2.738e-01	1.609e-02	5.987e-01	5.373e-01	-2.061e-09	9.683e-01
2.050e+04	1.175e-01	1.638e-02	2.380e-01	3.001e-01	3.529e-02	6.192e-01	4.847e-01	1.122e-06	9.997e-01
2.060e+04	1.270e-01	3.669e-02	2.555e-01	2.894e-01	5.676e-02	5.581e-01	4.993e-01	2.550e-09	9.994e-01
2.070e+04	1.240e-01	1.676e-02	2.450e-01	2.552e-01	3.354e-02	5.422e-01	4.760e-01	3.497e-15	9.168e-01
2.080e+04	1.267e-01	4.132e-02	2.697e-01	2.689e-01	3.501e-02	5.415e-01	4.910e-01	1.031e-09	9.168e-01
2.090e+04	1.238e-01	1.788e-02	2.430e-01	2.835e-01	2.253e-02	6.028e-01	4.993e-01	1.031e-09	9.661e-01
2.100e+04	1.489e-01	3.693e-02	2.587e-01	2.483e-01	2.318e-02	6.508e-01	5.000e-01	0.000e+00	9.997e-01
2.110e+04	1.259e-01	3.545e-02	2.475e-01	2.843e-01	3.618e-02	6.555e-01	5.000e-01	1.031e-09	9.891e-01
2.120e+04	1.202e-01	1.762e-02	2.369e-01	2.843e-01	3.207e-02	6.321e-01	4.910e-01	3.497e-15	9.994e-01
2.130e+04	1.210e-01	1.703e-02	2.531e-01	3.166e-01	2.903e-02	5.717e-01	4.993e-01	1.031e-09	9.997e-01
2.140e+04	1.227e-01	1.581e-02	2.429e-01	2.821e-01	3.746e-02	6.464e-01	4.910e-01	-2.607e-07	9.706e-01
2.150e+04	1.283e-01	1.834e-02	2.477e-01	2.881e-01	3.609e-02	5.941e-01	4.681e-01	2.142e-07	9.973e-01
2.160e+04	1.651e-01	3.857e-02	3.010e-01	2.404e-01	2.709e-02	6.082e-01	4.910e-01	1.031e-09	9.168e-01
2.170e+04	1.213e-01	1.456e-02	2.464e-01	3.010e-01	1.788e-02	5.941e-01	4.915e-01	0.000e+00	9.997e-01
2.180e+04	1.308e-01	1.399e-02	2.526e-01	2.477e-01	2.583e-02	6.199e-01	4.975e-01	1.031e-09	9.368e-01
2.190e+04	1.268e-01	1.627e-02	2.444e-01	2.702e-01	2.084e-02	6.515e-01	4.993e-01	3.497e-15	9.999e-01
2.200e+04	1.245e-01	1.481e-02	2.442e-01	2.728e-01	3.424e-02	5.378e-01	4.940e-01	3.497e-15	9.873e-01
2.210e+04	1.272e-01	1.548e-02	2.513e-01	2.793e-01	3.494e-02	5.551e-01	4.619e-01	-1.607e-06	9.194e-01
2.220e+04	1.305e-01	1.522e-02	2.398e-01	2.566e-01	3.048e-02	5.793e-01	4.910e-01	-1.960e-14	9.535e-01
2.230e+04	1.225e-01	1.721e-02	2.431e-01	2.573e-01	3.556e-02	5.530e-01	5.005e-01	4.218e-07	9.674e-01
2.240e+04	1.238e-01	1.463e-02	2.553e-01	2.389e-01	3.224e-02	5.470e-01	4.884e-01	-2.061e-09	9.997e-01
2.250e+04	1.247e-01	1.732e-02	2.523e-01	2.762e-01	3.351e-02	5.568e-01	4.910e-01	0.000e+00	9.981e-01
2.260e+04	1.251e-01	1.586e-02	2.392e-01	2.746e-01	3.004e-02	5.437e-01	5.001e-01	1.031e-09	9.985e-01
2.270e+04	1.179e-01	1.474e-02	2.480e-01	2.454e-01	2.265e-02	6.166e-01	3.948e-01	1.031e-09	9.168e-01
2.280e+04	1.258e-01	1.397e-02	2.477e-01	2.687e-01	3.669e-02	5.500e-01	4.765e-01	0.000e+00	7.057e-01
2.290e+04	1.273e-01	1.555e-02	2.485e-01	2.506e-01	1.937e-02	5.562e-01	4.993e-01	9.157e-10	9.996e-01
2.300e+04	1.525e-01	3.906e-02	2.561e-01	2.387e-01	3.757e-02	6.090e-01	4.910e-01	1.267e-05	9.996e-01
2.310e+04	1.512e-01	3.780e-02	2.397e-01	2.679e-01	3.143e-02	5.819e-01	4.993e-01	2.203e-09	9.168e-01
2.320e+04	1.219e-01	1.490e-02	2.431e-01	2.715e-01	3.611e-02	6.117e-01	4.966e-01	0.000e+00	9.981e-01
2.330e+04	1.163e-01	1.398e-02	2.584e-01	2.617e-01	3.608e-02	5.916e-01	4.663e-01	-1.860e-06	9.997e-01
2.340e+04	1.327e-01	1.481e-02	2.446e-01	2.494e-01	2.236e-02	5.930e-01	4.993e-01	0.000e+00	9.168e-01
2.350e+04	1.253e-01	1.804e-02	2.508e-01	2.876e-01	1.887e-02	6.023e-01	4.910e-01	1.031e-09	9.696e-01
2.360e+04	1.439e-01	3.727e-02	2.620e-01	2.420e-01	3.716e-02	5.947e-01	4.910e-01	-2.061e-09	9.529e-01
2.370e+04	1.500e-01	4.147e-02	2.481e-01	2.584e-01	2.799e-02	6.231e-01	4.993e-01	1.341e-08	9.221e-01
2.380e+04	1.436e-01	1.728e-02	2.520e-01	2.527e-01	3.464e-02	5.499e-01	4.993e-01	3.497e-15	9.690e-01
2.390e+04	1.215e-01	1.548e-02	2.450e-01	2.369e-01	3.361e-02	5.957e-01	4.993e-01	3.497e-15	9.997e-01
2.400e+04	1.298e-01	1.553e-02	2.548e-01	2.596e-01	3.095e-02	6.343e-01	4.697e-01	3.497e-15	9.992e-01
2.410e+04	1.280e-01	1.484e-02	2.435e-01	2.658e-01	3.462e-02	6.128e-01	4.993e-01	3.497e-15	9.902e-01
2.420e+04	1.238e-01	1.595e-02	2.471e-01	2.371e-01	3.570e-02	5.822e-01	4.331e-01	1.116e-09	9.995e-01
2.430e+04	1.500e-01	3.666e-02	2.507e-01	2.805e-01	3.785e-02	5.919e-01	4.720e-01	3.497e-15	8.150e-01
2.440e+04	1.248e-01	3.400e-02	2.501e-01	2.700e-01	2.042e-02	5.937e-01	5.000e-01	1.031e-09	9.975e-01
2.450e+04	1.251e-01	3.399e-02	2.535e-01	2.684e-01	3.549e-02	6.039e-01	4.910e-01	3.497e-15	8.852e-01
2.460e+04	1.320e-01	1.813e-02	2.494e-01	2.514e-01	3.236e-02	5.872e-01	4.608e-01	3.429e-08	8.460e-01
2.470e+04	1.273e-01	1.683e-02	2.367e-01	2.771e-01	3.612e-02	5.943e-01	5.000e-01	1.031e-09	9.820e-01
2.480e+04	1.557e-01	3.552e-02	2.470e-01	2.602e-01	3.365e-02	6.444e-01	4.910e-01	0.000e+00	9.774e-01
2.490e+04	1.250e-01	1.560e-02	2.440e-01	2.637e-01	2.104e-02	6.042e-01	5.004e-01	1.862e-09	9.712e-01
2.500e+04	1.267e-01	1.825e-02	2.429e-01	2.605e-01	3.276e-02	5.920e-01	3.827e-01	1.031e-09	9.168e-01
