n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.700e+04	2.360e-01	1.922e-01	2.620e-01	4.962e-01	1.819e-01	8.985e-01	5.000e-01	1.539e-01	5.021e-01
1.710e+04	2.350e-01	2.109e-01	2.588e-01	5.030e-01	1.788e-01	8.940e-01	5.000e-01	2.840e-01	1.000e+00
1.720e+04	2.444e-01	2.220e-01	2.745e-01	4.721e-01	9.981e-02	8.795e-01	5.000e-01	1.385e-01	1.000e+00
1.730e+04	2.411e-01	2.159e-01	2.747e-01	5.015e-01	8.848e-02	9.592e-01	5.000e-01	1.808e-01	9.999e-01
1.740e+04	2.468e-01	2.205e-01	2.789e-01	5.054e-01	1.127e-01	8.774e-01	5.000e-01	3.588e-01	1.000e+00
1.750e+04	2.357e-01	2.022e-01	2.629e-01	5.156e-01	1.893e-01	8.859e-01	5.000e-01	1.463e-01	1.000e+00
1.760e+04	2.414e-01	2.037e-01	2.764e-01	5.047e-01	1.899e-01	9.535e-01	5.000e-01	2.510e-01	1.000e+00
1.770e+04	2.374e-01	2.132e-01	2.611e-01	5.000e-01	4.813e-02	7.302e-01	5.000e-01	2.283e-01	1.000e+00
1.780e+04	2.404e-01	2.076e-01	2.786e-01	4.929e-01	1.664e-01	8.727e-01	5.000e-01	1.135e-01	1.000e+00
1.790e+04	2.398e-01	2.163e-01	2.859e-01	5.003e-01	1.734e-01	8.804e-01	5.000e-01	1.135e-01	1.000e+00
1.800e+04	2.412e-01	2.295e-01	2.612e-01	5.029e-01	1.830e-01	7.681e-01	5.000e-01	1.135e-01	1.000e+00
1.810e+04	2.459e-01	2.179e-01	2.715e-01	4.944e-01	1.980e-01	8.706e-01	5.000e-01	1.023e-01	1.000e+00
1.820e+04	2.387e-01	2.260e-01	2.629e-01	4.968e-01	2.114e-01	8.816e-01	5.000e-01	2.735e-01	1.000e+00
1.830e+04	2.360e-01	2.186e-01	2.633e-01	4.969e-01	1.348e-01	7.794e-01	5.000e-01	2.410e-01	1.000e+00
1.840e+04	2.374e-01	2.163e-01	2.989e-01	5.074e-01	1.469e-01	7.199e-01	5.000e-01	1.135e-01	1.000e+00
1.850e+04	2.360e-01	2.020e-01	2.737e-01	4.968e-01	1.983e-01	8.796e-01	5.000e-01	4.206e-01	1.000e+00
1.860e+04	2.374e-01	2.097e-01	2.720e-01	4.988e-01	2.123e-01	8.306e-01	5.000e-01	1.937e-01	1.000e+00
1.870e+04	2.350e-01	9.229e-02	2.484e-01	4.868e-01	1.820e-01	7.202e-01	5.000e-01	2.223e-01	1.000e+00
1.880e+04	2.374e-01	1.755e-01	2.752e-01	5.000e-01	1.989e-01	7.187e-01	5.000e-01	8.506e-02	1.000e+00
1.890e+04	2.416e-01	2.210e-01	4.467e-01	5.000e-01	2.101e-01	8.271e-01	5.000e-01	1.135e-01	1.000e+00
1.900e+04	2.483e-01	2.283e-01	2.968e-01	5.001e-01	1.715e-01	8.791e-01	5.000e-01	5.331e-02	9.997e-01
1.910e+04	2.486e-01	2.165e-01	2.701e-01	5.003e-01	1.110e-01	7.323e-01	5.000e-01	1.397e-01	9.995e-01
1.920e+04	2.374e-01	1.937e-01	2.690e-01	4.822e-01	1.189e-01	6.305e-01	5.000e-01	4.062e-02	9.991e-01
1.930e+04	2.374e-01	2.164e-01	2.545e-01	4.840e-01	1.724e-01	8.756e-01	5.000e-01	1.064e-01	9.995e-01
1.940e+04	2.453e-01	2.203e-01	3.015e-01	4.841e-01	1.899e-01	6.366e-01	5.000e-01	1.135e-01	1.000e+00
1.950e+04	2.633e-01	2.341e-01	2.890e-01	5.001e-01	1.252e-01	7.201e-01	5.000e-01	1.135e-01	9.999e-01
1.960e+04	2.391e-01	2.104e-01	2.629e-01	4.928e-01	1.664e-01	7.419e-01	5.000e-01	5.266e-02	9.997e-01
1.970e+04	2.489e-01	2.313e-01	2.630e-01	5.000e-01	1.848e-01	8.398e-01	5.000e-01	3.957e-01	1.000e+00
1.980e+04	2.374e-01	2.214e-01	2.863e-01	5.006e-01	1.853e-01	6.163e-01	5.000e-01	6.569e-02	9.997e-01
1.990e+04	2.480e-01	2.187e-01	2.739e-01	4.861e-01	1.573e-01	7.170e-01	5.000e-01	1.056e-02	1.000e+00
2.000e+04	2.493e-01	2.292e-01	2.643e-01	4.970e-01	1.978e-01	8.786e-01	5.000e-01	1.836e-01	1.000e+00
2.010e+04	2.464e-01	2.234e-01	2.813e-01	5.062e-01	1.779e-01	8.664e-01	5.000e-01	5.340e-02	9.997e-01
2.020e+04	2.374e-01	1.362e-01	2.578e-01	4.900e-01	1.612e-01	7.283e-01	5.000e-01	1.135e-01	9.997e-01
2.030e+04	2.409e-01	2.159e-01	2.590e-01	5.000e-01	1.448e-01	7.306e-01	5.000e-01	5.103e-02	9.984e-01
2.040e+04	2.411e-01	2.192e-01	2.755e-01	5.000e-01	2.002e-01	7.183e-01	5.000e-01	1.135e-01	9.997e-01
2.050e+04	2.440e-01	2.240e-01	2.644e-01	4.782e-01	1.008e-01	7.343e-01	5.000e-01	3.745e-01	1.000e+00
2.060e+04	2.374e-01	2.260e-01	2.646e-01	5.032e-01	1.861e-01	8.576e-01	5.000e-01	1.135e-01	9.997e-01
2.070e+04	2.459e-01	2.292e-01	2.783e-01	4.997e-01	2.013e-01	7.333e-01	5.000e-01	2.580e-01	1.000e+00
2.080e+04	2.407e-01	2.247e-01	2.769e-01	4.999e-01	1.803e-01	7.304e-01	5.000e-01	1.019e-01	9.997e-01
2.090e+04	2.513e-01	2.338e-01	2.788e-01	5.003e-01	1.948e-01	8.243e-01	5.000e-01	1.466e-03	9.997e-01
2.100e+04	2.374e-01	2.283e-01	2.858e-01	5.033e-01	1.895e-01	7.188e-01	5.000e-01	1.135e-01	9.982e-01
2.110e+04	2.413e-01	2.281e-01	2.764e-01	4.921e-01	2.082e-01	8.672e-01	5.000e-01	2.699e-01	9.997e-01
2.120e+04	2.348e-01	1.467e-01	2.656e-01	5.001e-01	1.936e-01	8.671e-01	5.000e-01	4.116e-02	9.996e-01
2.130e+04	2.350e-01	2.108e-01	2.742e-01	4.982e-01	2.224e-01	7.373e-01	5.000e-01	1.184e-01	9.988e-01
2.140e+04	2.423e-01	2.301e-01	2.665e-01	4.928e-01	2.789e-01	6.653e-01	5.000e-01	2.372e-01	1.000e+00
2.150e+04	2.360e-01	2.008e-01	2.512e-01	5.000e-01	2.050e-01	8.800e-01	5.000e-01	2.243e-01	1.000e+00
2.160e+04	2.423e-01	2.203e-01	2.562e-01	4.942e-01	2.044e-01	7.253e-01	5.000e-01	1.365e-01	9.997e-01
2.170e+04	2.374e-01	1.187e-02	2.513e-01	5.004e-01	2.014e-01	7.481e-01	5.000e-01	2.516e-01	9.999e-01
2.180e+04	2.490e-01	2.283e-01	2.671e-01	4.997e-01	3.299e-01	8.275e-01	5.000e-01	1.196e-01	9.997e-01
2.190e+04	2.374e-01	2.165e-01	2.582e-01	5.065e-01	3.768e-01	8.733e-01	5.000e-01	3.963e-01	1.000e+00
2.200e+04	2.466e-01	2.273e-01	2.794e-01	5.201e-01	2.014e-01	8.725e-01	5.000e-01	3.482e-01	9.997e-01
2.210e+04	2.421e-01	2.292e-01	2.711e-01	5.000e-01	2.084e-01	7.074e-01	5.000e-01	7.773e-02	9.997e-01
2.220e+04	2.545e-01	2.340e-01	3.312e-01	4.913e-01	1.752e-01	6.232e-01	5.000e-01	1.089e-01	9.997e-01
2.230e+04	2.340e-01	1.030e-01	2.524e-01	4.990e-01	2.000e-01	7.335e-01	5.000e-01	1.974e-01	9.997e-01
2.240e+04	2.411e-01	2.311e-01	2.794e-01	4.919e-01	2.201e-01	7.267e-01	5.000e-01	1.135e-01	9.997e-01
2.250e+04	2.408e-01	2.237e-01	2.636e-01	4.762e-01	1.585e-01	6.172e-01	5.000e-01	1.625e-01	5.221e-01
2.260e+04	2.374e-01	2.080e-01	2.753e-01	4.999e-01	2.192e-01	7.423e-01	5.000e-01	3.588e-01	9.997e-01
2.270e+04	2.374e-01	2.135e-01	2.834e-01	4.938e-01	2.776e-01	7.315e-01	5.000e-01	4.814e-02	1.000e+00
2.280e+04	2.432e-01	2.308e-01	2.691e-01	4.966e-01	2.104e-01	7.313e-01	5.000e-01	1.453e-01	1.000e+00
2.290e+04	2.350e-01	1.866e-01	2.773e-01	5.041e-01	3.168e-01	8.772e-01	5.000e-01	1.135e-01	1.000e+00
2.300e+04	2.500e-01	2.337e-01	2.787e-01	5.000e-01	1.930e-01	7.493e-01	5.000e-01	2.220e-01	1.000e+00
2.310e+04	2.424e-01	2.272e-01	2.647e-01	5.006e-01	2.968e-01	7.908e-01	5.000e-01	1.135e-01	9.997e-01
2.320e+04	2.545e-01	2.340e-01	2.876e-01	5.169e-01	3.635e-01	8.825e-01	5.000e-01	6.896e-02	1.000e+00
2.330e+04	2.431e-01	2.100e-01	2.776e-01	4.979e-01	1.924e-01	6.471e-01	5.000e-01	8.560e-02	1.000e+00
2.340e+04	2.360e-01	1.921e-01	2.545e-01	5.053e-01	1.518e-01	6.189e-01	5.000e-01	1.304e-01	1.000e+00
2.350e+04	2.571e-01	2.340e-01	3.295e-01	4.932e-01	2.061e-01	6.782e-01	5.000e-01	1.239e-01	1.000e+00
2.360e+04	2.494e-01	2.282e-01	2.788e-01	5.000e-01	1.726e-01	7.050e-01	5.000e-01	2.914e-01	1.000e+00
2.370e+04	2.399e-01	2.208e-01	2.627e-01	5.077e-01	3.815e-01	8.831e-01	5.000e-01	3.102e-01	1.000e+00
2.380e+04	2.370e-01	1.822e-01	2.671e-01	5.008e-01	1.832e-01	7.282e-01	5.000e-01	2.107e-01	1.000e+00
2.390e+04	2.374e-01	2.066e-01	2.637e-01	4.978e-01	2.646e-01	7.307e-01	5.000e-01	1.152e-01	9.997e-01
2.400e+04	2.425e-01	2.124e-01	2.566e-01	4.998e-01	2.919e-01	7.465e-01	5.000e-01	1.847e-01	1.000e+00
2.410e+04	2.545e-01	2.302e-01	2.973e-01	5.086e-01	1.909e-01	7.529e-01	5.000e-01	4.974e-01	1.000e+00
2.420e+04	2.513e-01	2.325e-01	2.739e-01	5.028e-01	2.561e-01	7.299e-01	5.000e-01	8.616e-02	1.000e+00
2.430e+04	2.403e-01	2.003e-01	2.685e-01	5.000e-01	2.515e-01	7.088e-01	5.000e-01	2.661e-01	1.000e+00
2.440e+04	2.374e-01	2.255e-01	2.559e-01	5.052e-01	3.310e-01	7.322e-01	5.000e-01	2.022e-01	1.000e+00
2.450e+04	2.426e-01	2.294e-01	2.717e-01	5.000e-01	2.146e-01	7.205e-01	5.000e-01	1.135e-01	1.000e+00
2.460e+04	2.421e-01	2.283e-01	2.618e-01	4.995e-01	1.999e-01	7.179e-01	5.000e-01	2.586e-01	1.000e+00
2.470e+04	2.351e-01	2.243e-01	2.583e-01	5.000e-01	2.065e-01	7.276e-01	5.000e-01	8.079e-04	9.997e-01
2.480e+04	2.426e-01	2.222e-01	2.658e-01	4.937e-01	3.106e-01	7.131e-01	5.000e-01	2.147e-01	1.000e+00
2.490e+04	2.545e-01	2.294e-01	2.757e-01	4.920e-01	2.104e-01	7.839e-01	5.000e-01	1.135e-01	1.000e+00
2.500e+04	2.510e-01	2.192e-01	2.755e-01	5.000e-01	3.502e-01	7.156e-01	5.000e-01	1.671e-01	1.000e+00
