n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.400e+04	4.199e-01	-1.054e-01	5.000e-01	5.356e-01	2.918e-01	7.124e-01	1.000e+00	6.578e-02	1.000e+00
1.410e+04	4.191e-01	-8.606e-02	5.000e-01	5.567e-01	4.058e-01	7.219e-01	9.997e-01	2.369e-01	1.000e+00
1.420e+04	2.476e-01	-1.673e-01	5.000e-01	5.350e-01	3.125e-01	7.304e-01	1.000e+00	3.341e-01	1.000e+00
1.430e+04	4.721e-01	-3.216e-05	5.000e-01	5.151e-01	2.922e-01	7.200e-01	1.000e+00	3.846e-01	1.000e+00
1.440e+04	3.649e-01	-1.026e-01	5.000e-01	4.996e-01	2.920e-01	7.185e-01	1.000e+00	4.376e-01	1.000e+00
1.450e+04	4.167e-01	-1.046e-01	5.000e-01	5.351e-01	2.946e-01	7.238e-01	1.000e+00	1.214e-01	1.000e+00
1.460e+04	4.179e-01	-1.041e-01	5.000e-01	5.504e-01	3.203e-01	7.108e-01	1.000e+00	3.296e-01	1.000e+00
1.470e+04	2.699e-01	-1.058e-01	5.000e-01	5.089e-01	2.699e-01	7.202e-01	1.000e+00	3.846e-01	1.000e+00
1.480e+04	3.649e-01	-1.685e-01	5.000e-01	5.353e-01	2.681e-01	7.203e-01	1.000e+00	4.794e-01	1.000e+00
1.490e+04	2.484e-01	-1.133e-01	5.000e-01	5.544e-01	3.483e-01	7.224e-01	1.000e+00	3.969e-02	1.000e+00
1.500e+04	4.502e-01	-1.046e-01	5.000e-01	5.353e-01	3.475e-01	7.166e-01	1.000e+00	2.883e-01	1.000e+00
1.510e+04	4.761e-01	-8.704e-02	5.000e-01	5.353e-01	3.056e-01	7.236e-01	1.000e+00	3.706e-01	1.000e+00
1.520e+04	2.489e-01	-8.711e-02	5.000e-01	5.538e-01	2.928e-01	7.212e-01	1.000e+00	1.923e-01	1.000e+00
1.530e+04	4.529e-01	-1.863e-02	5.000e-01	4.834e-01	1.894e-01	6.919e-01	9.997e-01	6.837e-02	1.000e+00
1.540e+04	4.512e-01	-3.114e-05	5.000e-01	4.901e-01	1.967e-01	7.232e-01	1.000e+00	3.305e-01	1.000e+00
1.550e+04	4.473e-01	-1.300e-03	5.000e-01	5.583e-01	3.048e-01	7.302e-01	1.000e+00	9.771e-02	1.000e+00
1.560e+04	2.541e-01	-1.041e-01	5.000e-01	4.851e-01	1.879e-01	7.263e-01	1.000e+00	4.364e-01	1.000e+00
1.570e+04	3.067e-01	-1.031e-01	5.000e-01	4.996e-01	2.830e-01	7.180e-01	9.997e-01	3.851e-01	1.000e+00
1.580e+04	3.068e-01	-9.973e-02	5.000e-01	4.995e-01	1.892e-01	7.086e-01	1.000e+00	4.893e-01	1.000e+00
1.590e+04	4.546e-01	-1.046e-01	5.000e-01	4.997e-01	2.004e-01	6.341e-01	9.997e-01	3.152e-01	1.000e+00
1.600e+04	2.451e-01	-1.524e-01	5.000e-01	4.831e-01	1.954e-01	6.242e-01	1.000e+00	4.031e-01	1.000e+00
1.610e+04	4.493e-01	-9.156e-02	5.000e-01	4.776e-01	2.073e-01	7.121e-01	1.000e+00	1.800e-01	1.000e+00
1.620e+04	3.068e-01	-1.059e-01	5.000e-01	5.130e-01	2.000e-01	7.175e-01	1.000e+00	4.345e-01	1.000e+00
1.630e+04	4.490e-01	-8.764e-02	5.000e-01	4.907e-01	2.004e-01	7.127e-01	1.000e+00	8.804e-02	1.000e+00
1.640e+04	3.652e-01	-1.022e-01	5.000e-01	4.831e-01	1.887e-01	7.028e-01	9.997e-01	3.469e-02	1.000e+00
1.650e+04	4.487e-01	-3.763e-05	5.000e-01	4.925e-01	1.941e-01	6.893e-01	1.000e+00	4.368e-01	1.000e+00
1.660e+04	3.067e-01	-1.010e-01	5.000e-01	4.532e-01	1.905e-01	7.001e-01	1.000e+00	3.513e-01	1.000e+00
1.670e+04	3.068e-01	-9.398e-02	5.000e-01	4.569e-01	1.857e-01	7.204e-01	1.000e+00	3.552e-01	1.000e+00
1.680e+04	2.456e-01	-1.660e-01	5.000e-01	4.558e-01	1.768e-01	6.876e-01	1.000e+00	3.291e-01	1.000e+00
1.690e+04	3.069e-01	-1.052e-01	5.000e-01	4.533e-01	1.810e-01	7.172e-01	1.000e+00	4.391e-01	1.000e+00
1.700e+04	2.456e-01	-1.610e-01	5.000e-01	4.533e-01	1.393e-01	7.007e-01	1.000e+00	3.575e-01	1.000e+00
1.710e+04	4.214e-01	-9.529e-02	5.000e-01	4.960e-01	1.914e-01	6.947e-01	1.000e+00	4.219e-01	1.000e+00
1.720e+04	2.456e-01	-1.680e-01	5.000e-01	4.895e-01	1.864e-01	7.001e-01	1.000e+00	5.000e-01	1.000e+00
1.730e+04	4.539e-01	-9.467e-02	5.000e-01	4.786e-01	1.861e-01	7.239e-01	1.000e+00	1.006e-01	1.000e+00
1.740e+04	2.451e-01	-1.695e-01	5.000e-01	4.786e-01	1.768e-01	7.122e-01	1.000e+00	4.257e-01	1.000e+00
1.750e+04	3.068e-01	-1.581e-01	5.000e-01	4.590e-01	1.535e-01	7.174e-01	1.000e+00	2.008e-01	1.000e+00
1.760e+04	4.552e-01	-9.106e-02	5.000e-01	4.796e-01	2.002e-01	6.725e-01	1.000e+00	3.907e-01	1.000e+00
1.770e+04	2.451e-01	-1.681e-01	5.000e-01	4.608e-01	1.764e-01	7.181e-01	1.000e+00	4.393e-01	1.000e+00
1.780e+04	3.068e-01	-1.478e-01	5.000e-01	4.980e-01	1.429e-01	7.171e-01	1.000e+00	4.371e-01	1.000e+00
1.790e+04	2.456e-01	-1.616e-01	5.000e-01	5.274e-01	2.001e-01	7.246e-01	1.000e+00	5.000e-01	1.000e+00
1.800e+04	2.632e-01	-1.638e-01	5.000e-01	4.994e-01	1.763e-01	6.846e-01	1.000e+00	4.474e-01	1.000e+00
1.810e+04	4.505e-01	-5.184e-05	5.000e-01	5.015e-01	1.954e-01	7.182e-01	9.997e-01	4.809e-01	1.000e+00
1.820e+04	2.563e-01	-1.632e-01	5.000e-01	4.735e-01	1.301e-01	6.787e-01	1.000e+00	2.852e-01	1.000e+00
1.830e+04	2.456e-01	-1.525e-01	5.000e-01	5.256e-01	1.973e-01	7.210e-01	1.000e+00	4.216e-01	1.000e+00
1.840e+04	3.066e-01	-9.016e-02	5.000e-01	5.051e-01	1.817e-01	6.973e-01	1.000e+00	3.394e-01	1.000e+00
1.850e+04	3.069e-01	-1.031e-01	5.000e-01	5.000e-01	1.939e-01	7.097e-01	1.000e+00	2.452e-01	1.000e+00
1.860e+04	4.509e-01	-8.736e-02	5.000e-01	4.840e-01	1.309e-01	7.234e-01	1.000e+00	3.628e-01	1.000e+00
1.870e+04	2.456e-01	-8.938e-02	5.000e-01	4.647e-01	1.663e-01	7.178e-01	1.000e+00	2.167e-01	1.000e+00
1.880e+04	2.456e-01	-1.682e-01	5.000e-01	4.981e-01	1.351e-01	7.141e-01	1.000e+00	4.380e-01	1.000e+00
1.890e+04	3.068e-01	-1.611e-01	5.000e-01	4.651e-01	1.450e-01	6.736e-01	1.000e+00	5.000e-01	1.000e+00
1.900e+04	4.611e-01	-1.432e-05	5.000e-01	4.969e-01	1.300e-01	6.693e-01	1.000e+00	5.000e-01	1.000e+00
1.910e+04	2.456e-01	-1.617e-01	5.000e-01	4.857e-01	1.423e-01	7.204e-01	1.000e+00	5.000e-01	1.000e+00
1.920e+04	3.065e-01	-8.756e-02	5.000e-01	4.059e-01	1.455e-01	5.837e-01	1.000e+00	4.244e-01	1.000e+00
1.930e+04	3.069e-01	-1.030e-01	5.000e-01	4.971e-01	1.722e-01	6.629e-01	1.000e+00	4.392e-01	1.000e+00
1.940e+04	2.439e-01	-4.259e-01	5.000e-01	4.314e-01	1.172e-01	6.179e-01	1.000e+00	2.623e-01	1.000e+00
1.950e+04	2.609e-01	-1.548e-01	5.000e-01	4.391e-01	1.246e-01	6.247e-01	1.000e+00	4.218e-01	1.000e+00
1.960e+04	4.505e-01	-1.059e-01	5.000e-01	4.355e-01	1.214e-01	6.309e-01	1.000e+00	2.645e-01	1.000e+00
1.970e+04	4.521e-01	-1.014e-01	5.000e-01	4.647e-01	1.538e-01	6.875e-01	1.000e+00	5.000e-01	1.000e+00
1.980e+04	4.306e-01	-9.327e-02	5.000e-01	4.393e-01	1.158e-01	6.280e-01	1.000e+00	6.950e-02	1.000e+00
1.990e+04	2.522e-01	-8.641e-02	5.000e-01	4.438e-01	1.118e-01	6.729e-01	1.000e+00	1.539e-01	1.000e+00
2.000e+04	2.456e-01	-8.728e-02	5.000e-01	4.391e-01	1.093e-01	6.075e-01	1.000e+00	3.114e-01	1.000e+00
2.010e+04	4.333e-01	-1.646e-01	5.000e-01	4.456e-01	1.163e-01	6.334e-01	1.000e+00	3.466e-01	1.000e+00
2.020e+04	2.439e-01	-4.253e-01	5.000e-01	4.417e-01	1.148e-01	6.292e-01	1.000e+00	1.865e-01	1.000e+00
2.030e+04	2.456e-01	-7.930e-02	5.000e-01	4.553e-01	1.157e-01	6.416e-01	1.000e+00	5.000e-01	1.000e+00
2.040e+04	4.512e-01	-7.543e-06	5.000e-01	4.520e-01	1.619e-01	6.256e-01	1.000e+00	4.222e-01	1.000e+00
2.050e+04	3.068e-01	-1.654e-01	5.000e-01	4.952e-01	1.823e-01	6.729e-01	1.000e+00	1.688e-01	1.000e+00
2.060e+04	2.402e-01	-4.999e-01	5.000e-01	4.535e-01	1.176e-01	6.743e-01	1.000e+00	3.244e-01	1.000e+00
2.070e+04	4.562e-01	-8.796e-05	5.000e-01	4.509e-01	1.658e-01	6.723e-01	1.000e+00	2.195e-01	1.000e+00
2.080e+04	3.065e-01	-1.625e-01	5.000e-01	4.982e-01	1.193e-01	6.803e-01	1.000e+00	1.428e-01	1.000e+00
2.090e+04	3.068e-01	-1.518e-01	5.000e-01	4.891e-01	1.113e-01	6.752e-01	1.000e+00	3.013e-01	1.000e+00
2.100e+04	2.456e-01	-3.337e-01	5.000e-01	4.995e-01	1.277e-01	6.701e-01	9.997e-01	3.244e-01	1.000e+00
2.110e+04	4.529e-01	-4.538e-02	5.000e-01	4.997e-01	1.943e-01	6.992e-01	1.000e+00	5.000e-01	1.000e+00
2.120e+04	5.000e-01	1.819e-03	5.000e-01	4.995e-01	1.660e-01	7.141e-01	1.000e+00	5.000e-01	1.000e+00
2.130e+04	4.496e-01	-1.202e-01	5.000e-01	4.922e-01	1.377e-01	7.100e-01	1.000e+00	4.826e-01	1.000e+00
2.140e+04	3.066e-01	-1.282e-05	5.000e-01	4.552e-01	1.244e-01	6.718e-01	1.000e+00	4.999e-01	1.000e+00
2.150e+04	3.068e-01	-1.595e-01	5.000e-01	5.184e-01	1.304e-01	6.727e-01	1.000e+00	5.443e-01	1.000e+00
2.160e+04	4.721e-01	-4.941e-05	5.000e-01	4.765e-01	1.787e-01	7.158e-01	1.000e+00	5.389e-01	1.000e+00
2.170e+04	3.067e-01	-1.747e-02	5.000e-01	4.855e-01	1.165e-01	6.822e-01	1.000e+00	1.404e-01	1.000e+00
2.180e+04	4.596e-01	-6.065e-05	5.000e-01	4.957e-01	1.738e-01	7.029e-01	1.000e+00	1.955e-01	1.000e+00
2.190e+04	4.890e-01	8.839e-02	5.000e-01	4.780e-01	1.211e-01	6.252e-01	1.000e+00	4.030e-01	1.000e+00
2.200e+04	4.516e-01	-5.206e-05	5.000e-01	4.940e-01	1.098e-01	6.588e-01	9.997e-01	1.767e-01	1.000e+00
2.210e+04	4.752e-01	1.275e-10	5.000e-01	4.993e-01	1.267e-01	6.725e-01	1.000e+00	4.193e-01	1.000e+00
2.220e+04	4.502e-01	-1.580e-01	5.000e-01	4.961e-01	1.381e-01	6.774e-01	1.000e+00	3.442e-01	1.000e+00
2.230e+04	3.068e-01	-1.207e-04	5.000e-01	4.997e-01	1.746e-01	6.646e-01	9.998e-01	1.148e-01	1.000e+00
2.240e+04	2.486e-01	-9.008e-03	5.000e-01	4.877e-01	1.503e-01	6.243e-01	1.000e+00	2.067e-01	1.000e+00
2.250e+04	3.069e-01	-1.683e-01	5.000e-01	5.168e-01	1.861e-01	6.805e-01	1.000e+00	2.607e-01	1.000e+00
2.260e+04	5.000e-01	8.931e-02	5.000e-01	5.084e-01	1.170e-01	6.263e-01	9.997e-01	1.644e-01	1.000e+00
2.270e+04	2.456e-01	-1.629e-01	5.000e-01	4.826e-01	1.127e-01	6.729e-01	1.000e+00	4.586e-01	1.000e+00
2.280e+04	4.679e-01	-4.190e-05	5.000e-01	4.927e-01	1.686e-01	6.787e-01	1.000e+00	1.728e-01	1.000e+00
2.290e+04	4.648e-01	-2.284e-05	5.000e-01	4.898e-01	1.250e-01	6.272e-01	1.000e+00	8.705e-02	1.000e+00
2.300e+04	4.540e-01	-1.645e-01	5.000e-01	5.089e-01	1.568e-01	6.631e-01	1.000e+00	4.544e-01	1.000e+00
2.310e+04	5.000e-01	3.782e-09	5.000e-01	4.736e-01	1.424e-01	6.075e-01	9.997e-01	1.416e-01	1.000e+00
2.320e+04	3.067e-01	-7.080e-02	5.000e-01	4.864e-01	1.235e-01	6.306e-01	1.000e+00	5.000e-01	1.000e+00
2.330e+04	3.069e-01	-1.403e-01	5.000e-01	4.531e-01	1.271e-01	6.258e-01	1.000e+00	4.942e-01	1.000e+00
2.340e+04	4.998e-01	-4.666e-05	5.000e-01	4.554e-01	1.144e-01	6.263e-01	1.000e+00	1.484e-01	1.000e+00
2.350e+04	4.659e-01	-5.013e-07	5.000e-01	4.938e-01	1.138e-01	6.769e-01	1.000e+00	2.539e-01	1.000e+00
2.360e+04	4.504e-01	-1.673e-01	5.000e-01	4.860e-01	1.675e-01	6.821e-01	7.565e-01	1.709e-02	1.000e+00
2.370e+04	4.519e-01	-1.638e-01	5.000e-01	4.867e-01	1.279e-01	6.762e-01	9.931e-01	1.643e-01	1.000e+00
2.380e+04	3.069e-01	-1.627e-01	5.000e-01	4.902e-01	1.204e-01	6.750e-01	9.997e-01	1.834e-01	1.000e+00
2.390e+04	5.000e-01	8.809e-02	5.000e-01	4.538e-01	9.826e-02	6.238e-01	1.000e+00	4.033e-01	1.000e+00
2.400e+04	5.000e-01	8.941e-02	5.000e-01	4.370e-01	9.782e-02	6.266e-01	1.000e+00	2.028e-01	1.000e+00
2.410e+04	4.954e-01	-1.073e-05	5.000e-01	4.436e-01	1.132e-01	6.787e-01	1.000e+00	3.720e-01	1.000e+00
2.420e+04	4.539e-01	-1.346e-01	5.000e-01	4.798e-01	1.841e-01	6.285e-01	1.000e+00	1.745e-01	1.000e+00
2.430e+04	4.662e-01	-9.821e-06	5.000e-01	4.405e-01	1.163e-01	6.245e-01	9.995e-01	1.325e-01	1.000e+00
2.440e+04	4.969e-01	-2.718e-05	5.000e-01	4.447e-01	1.175e-01	6.711e-01	9.997e-01	3.732e-02	1.000e+00
2.450e+04	2.456e-01	-3.726e-03	5.000e-01	4.448e-01	1.609e-01	6.298e-01	1.000e+00	5.000e-01	1.000e+00
2.460e+04	5.000e-01	2.965e-04	5.000e-01	4.400e-01	9.922e-02	6.723e-01	1.000e+00	5.000e-01	1.000e+00
2.470e+04	2.506e-01	-1.673e-01	5.000e-01	4.842e-01	1.259e-01	6.261e-01	1.000e+00	2.694e-01	1.000e+00
2.480e+04	3.066e-01	-1.603e-01	5.000e-01	4.762e-01	1.271e-01	6.285e-01	1.000e+00	1.653e-01	1.000e+00
2.490e+04	2.456e-01	-1.667e-01	5.000e-01	4.868e-01	1.633e-01	6.713e-01	9.997e-01	1.473e-01	1.000e+00
2.500e+04	3.063e-01	-9.882e-02	5.000e-01	4.926e-01	1.197e-01	6.715e-01	9.999e-01	2.691e-01	1.000e+00
