n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
8.900e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
9.000e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.100e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.200e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.300e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.400e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.500e+03	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.600e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.700e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.800e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
9.900e+03	5.675e-02	7.090e-03	9.749e-02	3.636e-01	1.685e-02	5.772e-01	5.000e-01	5.625e-08	1.000e+00
1.000e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.626e-01	5.000e-01	5.625e-08	1.000e+00
1.010e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
1.020e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.030e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.040e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.050e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.060e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.070e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.080e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	1.726e-04	1.000e+00
1.090e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.796e-01	5.000e-01	8.993e-03	1.000e+00
1.100e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.110e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	1.685e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.120e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.130e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.140e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.150e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	1.634e-02	1.000e+00
1.160e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	1.634e-02	1.000e+00
1.170e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.180e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.190e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.200e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.210e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.220e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
1.230e+04	5.675e-02	7.090e-03	9.749e-02	3.664e-01	4.044e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
