n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.740e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.003e-01	2.059e-03	2.269e-01
1.750e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.003e-01	2.059e-03	2.269e-01
1.760e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	2.003e-01	2.059e-03	2.269e-01
1.770e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	2.005e-03	2.165e-01
1.780e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	2.005e-03	2.165e-01
1.790e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	3.818e-04	2.343e-01
1.800e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	3.818e-04	2.343e-01
1.810e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	3.818e-04	2.343e-01
1.820e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	3.818e-04	2.343e-01
1.830e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	3.818e-04	2.343e-01
1.840e+04	5.636e-02	3.696e-02	7.821e-02	1.756e-02	1.257e-02	1.919e-02	1.899e-01	3.818e-04	2.343e-01
