n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
7.600e+03	1.366e-02	8.103e-03	1.964e-02	1.306e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.700e+03	1.366e-02	8.103e-03	1.964e-02	1.306e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.800e+03	1.366e-02	8.103e-03	1.964e-02	1.306e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
7.900e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.676e-07	2.239e-09	2.371e-03
8.000e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.676e-07	2.239e-09	2.371e-03
8.100e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.676e-07	2.239e-09	2.371e-03
8.200e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.676e-07	2.239e-09	2.371e-03
8.300e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.676e-07	2.239e-09	2.371e-03
8.400e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.734e-02	1.676e-07	2.239e-09	2.371e-03
8.500e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.676e-07	2.239e-09	2.371e-03
8.600e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.676e-07	2.239e-09	2.371e-03
8.700e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.676e-07	2.239e-09	4.628e-04
8.800e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.005e-06	2.239e-09	2.371e-03
8.900e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.005e-06	2.239e-09	2.371e-03
9.000e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.005e-06	2.239e-09	2.371e-03
9.100e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.005e-06	2.239e-09	2.371e-03
9.200e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.005e-06	2.239e-09	2.371e-03
9.300e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.871e-03	1.842e-02	1.005e-06	2.239e-09	2.371e-03
9.400e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	2.239e-09	2.371e-03
9.500e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	2.239e-09	2.371e-03
9.600e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	2.239e-09	2.371e-03
9.700e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
9.800e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
9.900e+03	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.000e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.010e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.020e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.030e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.040e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.050e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.060e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.070e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.080e+04	1.366e-02	8.103e-03	1.964e-02	1.310e-02	8.826e-03	1.732e-02	1.005e-06	5.484e-09	2.371e-03
1.090e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.100e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.110e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.120e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.130e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.005e-06	5.484e-09	2.371e-03
1.140e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.676e-07	5.484e-09	2.371e-03
1.150e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.676e-07	5.484e-09	2.371e-03
1.160e+04	1.366e-02	8.103e-03	1.964e-02	1.417e-02	8.826e-03	1.734e-02	1.676e-07	5.484e-09	2.371e-03
1.170e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.180e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.190e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.200e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.210e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
1.220e+04	1.366e-02	8.103e-03	1.964e-02	1.413e-02	8.826e-03	1.732e-02	1.676e-07	5.484e-09	2.371e-03
