n.evals.q.1.0.	xor._.hebbian.network.best.quality.consistency	xor._.hebbian.network.best.quality.consistency.min	xor._.hebbian.network.best.quality.consistency.max	xor._.hebbian.synapse.best.quality.consistency	xor._.hebbian.synapse.best.quality.consistency.min	xor._.hebbian.synapse.best.quality.consistency.max	xor._.freeForm.best.quality.consistency	xor._.freeForm.best.quality.consistency.min	xor._.freeForm.best.quality.consistency.max
1.800e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	3.721e-08	4.581e-12	1.094e-04
1.810e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	3.721e-08	4.581e-12	1.094e-04
1.820e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	3.721e-08	4.581e-12	1.094e-04
1.830e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	3.721e-08	4.581e-12	1.094e-04
1.840e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	3.721e-08	4.581e-12	1.094e-04
1.850e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.860e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.870e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.880e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.890e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.900e+04	1.520e-02	7.480e-03	1.963e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.910e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.920e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.930e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.940e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.950e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.960e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.970e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.980e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
1.990e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.000e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.010e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.020e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.030e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.040e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.050e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.060e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.070e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.080e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.090e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.100e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.110e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.120e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.130e+04	1.520e-02	7.480e-03	2.124e-02	1.529e-02	1.262e-02	1.879e-02	6.111e-08	4.581e-12	1.828e-03
2.140e+04	1.520e-02	7.480e-03	2.124e-02	1.483e-02	1.223e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.150e+04	1.520e-02	7.480e-03	2.124e-02	1.483e-02	1.223e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.160e+04	1.520e-02	7.480e-03	2.124e-02	1.483e-02	1.223e-02	1.811e-02	6.111e-08	4.581e-12	1.828e-03
2.170e+04	1.520e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.180e+04	1.520e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.190e+04	1.520e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.200e+04	1.520e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.210e+04	1.520e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.220e+04	1.520e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.230e+04	1.557e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.240e+04	1.557e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.250e+04	1.557e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.260e+04	1.557e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.270e+04	1.557e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.280e+04	1.557e-02	7.480e-03	2.124e-02	1.479e-02	1.223e-02	1.783e-02	6.111e-08	4.581e-12	1.828e-03
2.290e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.722e-02	6.111e-08	4.581e-12	1.828e-03
2.300e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.722e-02	6.111e-08	4.581e-12	1.828e-03
2.310e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.722e-02	6.111e-08	4.581e-12	1.828e-03
2.320e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.330e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.340e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.350e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.360e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.370e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.380e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.390e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.400e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.410e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.420e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.430e+04	1.557e-02	7.480e-03	2.124e-02	1.469e-02	1.083e-02	1.691e-02	6.111e-08	4.581e-12	1.828e-03
2.440e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
2.450e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
2.460e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
2.470e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
2.480e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
2.490e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
2.500e+04	1.557e-02	7.480e-03	2.124e-02	1.417e-02	1.083e-02	1.629e-02	6.111e-08	4.581e-12	1.828e-03
