n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.620e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.630e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.640e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.447e-01	1.563e-01	5.682e-01
1.650e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.775e-01	1.585e-01	6.096e-01
1.660e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.775e-01	1.585e-01	5.977e-01
1.670e+04	2.841e-01	2.722e-01	3.001e-01	5.785e-01	5.269e-01	5.981e-01	3.775e-01	1.585e-01	6.096e-01
1.680e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.775e-01	1.585e-01	6.250e-01
1.690e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.775e-01	1.585e-01	6.250e-01
1.700e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.775e-01	1.585e-01	6.250e-01
1.710e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.775e-01	1.585e-01	6.250e-01
1.720e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.775e-01	1.585e-01	6.250e-01
1.730e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.775e-01	1.585e-01	6.250e-01
1.740e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.514e-01	1.563e-01	6.250e-01
1.750e+04	2.835e-01	2.713e-01	3.001e-01	5.785e-01	5.178e-01	5.981e-01	3.514e-01	1.499e-01	6.250e-01
