problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→final;best→quality→increase;best→quality→consistency
train;freeForm+random;6;[8, 8, 8];91;18100;9100;1.67942e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;23;6.62316e+01;2.78872e+01;3.98157e+01
train;freeForm+random;7;[8, 8, 8];91;18100;9100;1.67908e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;111;1.37517e+02;-1.29706e+02;1.37509e+02
train;freeForm+random;1;[8, 8, 8];92;18300;9200;1.68435e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;102;1.34134e+02;-9.81563e+00;1.34480e+02
train;freeForm+random;8;[8, 8, 8];91;18100;9100;1.68276e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;34;1.23783e+02;-2.75496e+00;5.50821e+00
train;freeForm+random;2;[8, 8, 8];92;18300;9200;1.68795e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;39;1.35508e+02;-2.42072e-02;1.35641e+02
train;freeForm+random;3;[8, 8, 8];92;18300;9200;1.68952e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;59;1.38013e+02;4.00425e-04;1.38000e+02
train;freeForm+random;4;[8, 8, 8];92;18300;9200;1.69105e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;28;9.64541e+00;-4.80729e+00;1.11398e+01
train;freeForm+random;10;[8, 8, 8];90;17900;9000;1.67309e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;9.14638e+01;5.17873e-01;9.30717e+01
train;freeForm+random;5;[8, 8, 8];92;18300;9200;1.69476e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;27;3.26966e+01;-2.71371e+01;3.47042e+01
train;freeForm+random;9;[8, 8, 8];91;18100;9100;1.68912e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;53;1.18891e+02;6.72048e-04;1.18888e+02
train;freeForm+random;6;[8, 8, 8];92;18300;9200;1.69820e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;9;7.52966e+01;-5.60525e-02;7.67357e+01
train;freeForm+random;7;[8, 8, 8];92;18300;9200;1.69780e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;149;1.37517e+02;-9.17003e-04;1.37501e+02
train;freeForm+random;1;[8, 8, 8];93;18500;9300;1.70326e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;101;1.33984e+02;6.85701e+01;6.89654e+01
train;freeForm+random;8;[8, 8, 8];92;18300;9200;1.70146e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;38;1.23530e+02;-2.49295e+00;4.48983e+00
train;freeForm+random;2;[8, 8, 8];93;18500;9300;1.70668e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;50;1.35014e+02;-8.72525e+01;9.65057e+01
train;freeForm+random;3;[8, 8, 8];93;18500;9300;1.70824e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;52;1.38016e+02;9.27499e+01;2.51329e-01
train;freeForm+random;4;[8, 8, 8];93;18500;9300;1.70977e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;21;9.82197e+00;-2.36718e+00;1.13169e+01
train;freeForm+random;10;[8, 8, 8];91;18100;9100;1.69202e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;4.87467e+01;-4.96377e-02;4.87541e+01
train;freeForm+random;5;[8, 8, 8];93;18500;9300;1.71327e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;26;3.10406e+01;-1.78360e+00;1.33622e+01
train;freeForm+random;9;[8, 8, 8];92;18300;9200;1.70782e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;52;1.38650e+01;1.08366e-03;1.38633e+01
train;freeForm+random;6;[8, 8, 8];93;18500;9300;1.71694e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;7.52680e+01;2.27700e+01;4.85079e+01
train;freeForm+random;7;[8, 8, 8];93;18500;9300;1.71671e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;133;1.37274e+02;-1.23957e-03;1.37261e+02
train;freeForm+random;1;[8, 8, 8];94;18700;9400;1.72192e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;94;1.34027e+02;4.48839e+00;1.34635e+02
train;freeForm+random;8;[8, 8, 8];93;18500;9300;1.72010e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;43;1.24278e+02;9.99055e-01;5.49997e+00
train;freeForm+random;2;[8, 8, 8];94;18700;9400;1.72539e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;47;1.37517e+02;-1.05726e+02;1.37500e+02
train;freeForm+random;3;[8, 8, 8];94;18700;9400;1.72701e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;52;1.37763e+02;-1.38813e+02;1.39062e+02
train;freeForm+random;4;[8, 8, 8];94;18700;9400;1.72847e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;9.87651e+00;-1.16401e+00;1.13759e+01
train;freeForm+random;10;[8, 8, 8];92;18300;9200;1.71065e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;4.97542e+01;-5.04951e+01;4.97431e+01
train;freeForm+random;5;[8, 8, 8];94;18700;9400;1.73203e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;39;3.40121e+01;3.02263e+01;6.97200e+00
train;freeForm+random;9;[8, 8, 8];93;18500;9300;1.72657e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;55;1.33013e+02;-8.33125e-01;1.26478e+02
train;freeForm+random;6;[8, 8, 8];94;18700;9400;1.73541e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;27;6.16902e+01;6.89394e-02;6.72442e+01
train;freeForm+random;7;[8, 8, 8];94;18700;9400;1.73531e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;127;9.23068e+00;-4.17634e+01;7.13070e+00
train;freeForm+random;1;[8, 8, 8];95;18900;9500;1.74075e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;106;1.34272e+02;-8.70409e+01;1.36377e+02
train;freeForm+random;8;[8, 8, 8];94;18700;9400;1.73888e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;35;1.24039e+02;3.25628e+00;3.00675e+00
train;freeForm+random;2;[8, 8, 8];95;18900;9500;1.74416e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;44;1.37519e+02;8.25759e+00;6.25097e+00
train;freeForm+random;3;[8, 8, 8];95;18900;9500;1.74554e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;1.38016e+02;1.37255e+02;7.50534e-01
train;freeForm+random;4;[8, 8, 8];95;18900;9500;1.74732e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;24;9.82865e+00;-1.34134e+00;1.13221e+01
train;freeForm+random;10;[8, 8, 8];93;18500;9300;1.72919e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;4.27602e+01;1.47450e+01;-7.74032e+00
train;freeForm+random;5;[8, 8, 8];95;18900;9500;1.75085e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;3.88304e+01;4.01651e-01;4.14711e+01
train;freeForm+random;9;[8, 8, 8];94;18700;9400;1.74521e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;48;1.07800e+02;1.34309e-02;1.09103e+02
train;freeForm+random;6;[8, 8, 8];95;18900;9500;1.75424e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;7.31669e+01;7.63263e+01;-2.15866e+00
train;freeForm+random;7;[8, 8, 8];95;18900;9500;1.75404e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;92;3.77472e+00;1.96128e-02;3.77576e+00
train;freeForm+random;1;[8, 8, 8];96;19100;9600;1.75939e+04;100;1;14;1.00000e+00;1.00000e+00;1.00000e+00;105;1.34016e+02;2.39744e+00;1.36637e+02
train;freeForm+random;8;[8, 8, 8];95;18900;9500;1.75758e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;28;1.24029e+02;2.57846e-01;1.49156e+00
train;freeForm+random;2;[8, 8, 8];96;19100;9600;1.76296e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;44;1.37774e+02;3.49387e+00;2.75773e+00
train;freeForm+random;3;[8, 8, 8];96;19100;9600;1.76447e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;52;1.38264e+02;-2.97544e-03;1.38256e+02
train;freeForm+random;4;[8, 8, 8];96;19100;9600;1.76597e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;28;9.96323e+00;-1.00658e+01;1.14693e+01
train;freeForm+random;10;[8, 8, 8];94;18700;9400;1.74792e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;5.06469e+01;-7.58167e+01;5.06327e+01
train;freeForm+random;5;[8, 8, 8];96;19100;9600;1.76947e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;41;3.12381e+01;-1.51752e+00;3.45066e+01
train;freeForm+random;9;[8, 8, 8];95;18900;9500;1.76394e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;51;1.24518e+02;-2.63154e-04;1.24517e+02
train;freeForm+random;6;[8, 8, 8];96;19100;9600;1.77321e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;21;5.92920e+01;6.58146e+01;-9.20954e+00
train;freeForm+random;7;[8, 8, 8];96;19100;9600;1.77273e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;127;1.37266e+02;1.36350e+02;-5.02941e-01
train;freeForm+random;1;[8, 8, 8];97;19300;9700;1.77817e+04;100;1;8;1.00000e+00;1.00000e+00;1.00000e+00;94;1.34275e+02;1.38330e+02;1.25070e+00
train;freeForm+random;8;[8, 8, 8];96;19100;9600;1.77630e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;42;1.23776e+02;-4.75026e+00;7.74692e+00
train;freeForm+random;2;[8, 8, 8];97;19300;9700;1.78175e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;42;1.37243e+02;1.28261e+02;8.98852e+00
train;freeForm+random;3;[8, 8, 8];97;19300;9700;1.78305e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;1.38266e+02;8.17503e+01;2.51136e-01
train;freeForm+random;4;[8, 8, 8];97;19300;9700;1.78482e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;1.79087e+01;-1.01241e+00;1.89199e+01
train;freeForm+random;10;[8, 8, 8];95;18900;9500;1.76675e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;8.78733e+01;3.37981e+00;8.86728e+01
train;freeForm+random;5;[8, 8, 8];97;19300;9700;1.78847e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;30;2.81915e+01;-1.71353e+00;1.75247e+01
train;freeForm+random;9;[8, 8, 8];96;19100;9600;1.78268e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;1.23824e+02;-7.21554e+00;1.26388e+02
train;freeForm+random;6;[8, 8, 8];97;19300;9700;1.79171e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;23;6.04083e+01;3.76505e+01;2.43313e+01
train;freeForm+random;7;[8, 8, 8];97;19300;9700;1.79147e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;129;1.36989e+02;1.29620e+00;1.36986e+02
train;freeForm+random;1;[8, 8, 8];98;19500;9800;1.79693e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;115;1.34189e+02;-4.51554e-01;1.39511e+02
train;freeForm+random;8;[8, 8, 8];97;19300;9700;1.79513e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;38;1.24025e+02;1.00352e+00;2.49598e+00
train;freeForm+random;2;[8, 8, 8];98;19500;9800;1.80039e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;42;1.38269e+02;-7.82311e+01;8.40001e+01
train;freeForm+random;3;[8, 8, 8];98;19500;9800;1.80176e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;1.38014e+02;-1.82356e-03;1.38001e+02
train;freeForm+random;4;[8, 8, 8];98;19500;9800;1.80337e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;22;9.88111e+00;-1.38038e+00;1.13776e+01
train;freeForm+random;10;[8, 8, 8];96;19100;9600;1.78543e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;32;5.61125e+01;2.89468e+01;2.74024e+01
train;freeForm+random;5;[8, 8, 8];98;19500;9800;1.80698e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;36;3.00467e+01;6.31403e+00;1.29318e+01
train;freeForm+random;9;[8, 8, 8];97;19300;9700;1.80152e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;1.33071e+02;1.12991e+01;9.19832e-01
train;freeForm+random;6;[8, 8, 8];98;19500;9800;1.81037e+04;100;1;2;1.00000e+00;1.00000e+00;1.00000e+00;20;8.78388e+01;5.22606e-01;8.94694e+01
train;freeForm+random;7;[8, 8, 8];98;19500;9800;1.81015e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;119;1.37517e+02;1.30146e+00;1.37512e+02
train;freeForm+random;1;[8, 8, 8];99;19700;9900;1.81554e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;108;1.34028e+02;7.19305e+01;6.70891e+01
train;freeForm+random;8;[8, 8, 8];98;19500;9800;1.81365e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;33;1.23528e+02;7.47435e-01;4.50323e+00
train;freeForm+random;2;[8, 8, 8];99;19700;9900;1.81896e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;48;1.37769e+02;-4.99295e-03;1.37753e+02
train;freeForm+random;3;[8, 8, 8];99;19700;9900;1.82045e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;1.38264e+02;4.30964e-01;1.37820e+02
train;freeForm+random;4;[8, 8, 8];99;19700;9900;1.82216e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;18;9.81641e+00;-1.50149e+00;1.13142e+01
train;freeForm+random;10;[8, 8, 8];97;19300;9700;1.80421e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;5.70143e+01;7.87919e+01;-2.17901e+01
train;freeForm+random;5;[8, 8, 8];99;19700;9900;1.82589e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;15;2.57783e+01;3.56145e-01;2.82022e+01
train;freeForm+random;9;[8, 8, 8];98;19500;9800;1.82021e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;6.31547e+01;-4.93097e-03;6.31534e+01
train;freeForm+random;6;[8, 8, 8];99;19700;9900;1.82910e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;20;6.31215e+01;-4.83723e+00;6.52474e+01
train;freeForm+random;7;[8, 8, 8];99;19700;9900;1.82896e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;144;1.38265e+02;-7.27285e-04;6.95003e+01
train;freeForm+random;1;[8, 8, 8];100;19900;10000;1.83435e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;97;1.34255e+02;6.83865e+01;8.54027e-01
train;freeForm+random;8;[8, 8, 8];99;19700;9900;1.83250e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;1.23029e+02;7.55092e-01;3.74740e+00
train;freeForm+random;2;[8, 8, 8];100;19900;10000;1.83788e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;52;1.38017e+02;3.00163e+01;1.00012e+01
train;freeForm+random;3;[8, 8, 8];100;19900;10000;1.83927e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;32;1.38010e+02;1.68250e-04;1.38003e+02
train;freeForm+random;4;[8, 8, 8];100;19900;10000;1.84098e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;28;9.77022e+00;-6.44656e+00;1.12722e+01
train;freeForm+random;10;[8, 8, 8];98;19500;9800;1.82298e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;31;5.36335e+01;3.82625e+01;8.61647e+00
train;freeForm+random;5;[8, 8, 8];100;19900;10000;1.84447e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;31;1.38009e+02;1.59203e+00;1.38109e+02
train;freeForm+random;9;[8, 8, 8];99;19700;9900;1.83889e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;31;1.02486e+02;1.79680e-01;1.03501e+02
train;freeForm+random;6;[8, 8, 8];100;19900;10000;1.84793e+04;100;1;8;1.00000e+00;1.00000e+00;1.00000e+00;20;5.73310e+01;1.48772e+01;4.31275e+01
train;freeForm+random;7;[8, 8, 8];100;19900;10000;1.84776e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;149;1.38017e+02;-1.37753e+02;1.38002e+02
train;freeForm+random;1;[8, 8, 8];101;20100;10100;1.85302e+04;100;1;4;1.00000e+00;1.00000e+00;1.00000e+00;87;1.34023e+02;-4.26176e+00;1.39395e+02
train;freeForm+random;8;[8, 8, 8];100;19900;10000;1.85117e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;44;1.23276e+02;-1.74896e+00;7.24549e+00
train;freeForm+random;2;[8, 8, 8];101;20100;10100;1.85665e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;54;1.37991e+02;-1.04006e+02;1.38318e+02
train;freeForm+random;3;[8, 8, 8];101;20100;10100;1.85802e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;52;1.38016e+02;1.74903e-04;1.38005e+02
train;freeForm+random;4;[8, 8, 8];101;20100;10100;1.85975e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;22;9.93347e+00;-1.49608e+00;1.14299e+01
train;freeForm+random;10;[8, 8, 8];99;19700;9900;1.84170e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;6.18544e+01;-3.27490e+01;6.18395e+01
train;freeForm+random;5;[8, 8, 8];101;20100;10100;1.86323e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;35;1.10508e+02;-1.47510e+00;1.12002e+02
train;freeForm+random;9;[8, 8, 8];100;19900;10000;1.85765e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;47;1.02797e+02;8.28810e-03;1.02772e+02
train;freeForm+random;6;[8, 8, 8];101;20100;10100;1.86669e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;27;9.68355e+01;1.17381e+01;3.43071e+01
train;freeForm+random;7;[8, 8, 8];101;20100;10100;1.86654e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;128;1.23127e+01;-2.15117e+00;1.59532e+01
train;freeForm+random;1;[8, 8, 8];102;20300;10200;1.87188e+04;100;1;3;1.00000e+00;1.00000e+00;1.00000e+00;86;1.34184e+02;5.96815e-01;1.38761e+02
train;freeForm+random;8;[8, 8, 8];101;20100;10100;1.86993e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;1.23776e+02;-9.98488e-01;7.99883e+00
train;freeForm+random;2;[8, 8, 8];102;20300;10200;1.87536e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;62;1.38261e+02;1.28146e+00;1.38154e+02
train;freeForm+random;3;[8, 8, 8];102;20300;10200;1.87678e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;38;1.38014e+02;2.69996e+01;2.74824e+00
train;freeForm+random;4;[8, 8, 8];102;20300;10200;1.87850e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;33;9.94949e+00;-3.33421e+00;1.50970e+01
train;freeForm+random;10;[8, 8, 8];100;19900;10000;1.86053e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;30;7.18623e+01;-2.74598e+01;5.53232e+01
train;freeForm+random;5;[8, 8, 8];102;20300;10200;1.88190e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;28;2.66670e+01;6.55420e+00;1.04917e+01
train;freeForm+random;9;[8, 8, 8];101;20100;10100;1.87646e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;51;1.30737e+02;-2.04794e-03;1.30733e+02
train;freeForm+random;6;[8, 8, 8];102;20300;10200;1.88551e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;16;5.37117e+01;4.75850e+00;5.32059e+01
train;freeForm+random;7;[8, 8, 8];102;20300;10200;1.88520e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;128;1.38012e+02;7.97242e-02;1.38011e+02
train;freeForm+random;1;[8, 8, 8];103;20500;10300;1.89052e+04;100;1;5;1.00000e+00;1.00000e+00;1.00000e+00;95;1.34231e+02;-2.15412e-01;1.39586e+02
train;freeForm+random;8;[8, 8, 8];102;20300;10200;1.88880e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;45;1.24278e+02;3.50219e+00;2.99921e+00
train;freeForm+random;2;[8, 8, 8];103;20500;10300;1.89406e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;59;1.38022e+02;8.46325e+00;2.45081e+01
train;freeForm+random;3;[8, 8, 8];103;20500;10300;1.89546e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;45;1.38263e+02;-1.33588e-03;1.38252e+02
train;freeForm+random;4;[8, 8, 8];103;20500;10300;1.89725e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;31;9.90391e+00;-1.50407e+00;1.14070e+01
train;freeForm+random;10;[8, 8, 8];101;20100;10100;1.87908e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;30;7.23379e+01;8.27706e+00;4.65633e+01
train;freeForm+random;5;[8, 8, 8];103;20500;10300;1.90075e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;33;3.02824e+01;2.58456e+01;8.23235e+00
train;freeForm+random;9;[8, 8, 8];102;20300;10200;1.89510e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;50;9.96990e+01;-4.95209e-01;9.01701e+01
train;freeForm+random;6;[8, 8, 8];103;20500;10300;1.90400e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;26;6.51061e+01;2.57095e+01;4.03454e+01
train;freeForm+random;7;[8, 8, 8];103;20500;10300;1.90395e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;128;1.37515e+02;4.98203e-01;-4.99499e-01
train;freeForm+random;1;[8, 8, 8];104;20700;10400;1.90936e+04;100;1;5;1.00000e+00;1.00000e+00;1.00000e+00;90;1.34145e+02;-3.01686e+01;1.39480e+02
train;freeForm+random;8;[8, 8, 8];103;20500;10300;1.90747e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;29;1.24029e+02;-1.26122e+00;4.50296e+00
train;freeForm+random;2;[8, 8, 8];104;20700;10400;1.91284e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;1.37755e+02;1.32329e+01;2.01368e+00
train;freeForm+random;3;[8, 8, 8];104;20700;10400;1.91423e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;61;1.38264e+02;9.74142e+01;4.21542e+01
train;freeForm+random;4;[8, 8, 8];104;20700;10400;1.91587e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;33;9.94118e+00;-1.40573e+00;1.14451e+01
train;freeForm+random;10;[8, 8, 8];102;20300;10200;1.89786e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;30;6.87071e+01;-2.54865e+01;3.09386e+01
train;freeForm+random;5;[8, 8, 8];104;20700;10400;1.91941e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;32;3.30886e+01;-5.77900e-01;3.68849e+01
train;freeForm+random;9;[8, 8, 8];103;20500;10300;1.91395e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;43;1.17030e+02;4.76311e+00;1.12264e+02
train;freeForm+random;6;[8, 8, 8];104;20700;10400;1.92286e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;25;5.86698e+01;-1.73162e+00;6.08419e+01
train;freeForm+random;7;[8, 8, 8];104;20700;10400;1.92260e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;121;1.37510e+02;-2.28968e-02;1.37533e+02
train;freeForm+random;1;[8, 8, 8];105;20900;10500;1.92791e+04;100;1;4;1.00000e+00;1.00000e+00;1.00000e+00;78;1.34228e+02;1.79261e+01;7.16344e+01
train;freeForm+random;8;[8, 8, 8];104;20700;10400;1.92608e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;37;1.23277e+02;4.74916e+00;1.75123e+00
train;freeForm+random;2;[8, 8, 8];105;20900;10500;1.93158e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;42;1.38020e+02;1.77339e+01;2.02234e+00
train;freeForm+random;3;[8, 8, 8];105;20900;10500;1.93302e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;1.38264e+02;1.19004e+02;1.92483e+01
train;freeForm+random;4;[8, 8, 8];105;20900;10500;1.93473e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;35;9.93501e+00;-1.49384e+00;1.14274e+01
train;freeForm+random;10;[8, 8, 8];103;20500;10300;1.91660e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;31;5.92088e+01;-2.02304e+01;5.93904e+01
train;freeForm+random;5;[8, 8, 8];105;20900;10500;1.93813e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;34;3.12231e+01;-2.18491e+00;3.44534e+01
train;freeForm+random;9;[8, 8, 8];104;20700;10400;1.93257e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;51;1.05779e+02;5.07876e-01;1.07234e+02
train;freeForm+random;6;[8, 8, 8];105;20900;10500;1.94166e+04;100;1;2;1.00000e+00;1.00000e+00;1.00000e+00;9;6.12195e+01;-4.43633e+00;6.31460e+01
train;freeForm+random;7;[8, 8, 8];105;20900;10500;1.94126e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;149;1.37770e+02;-1.57227e-05;1.37761e+02
train;freeForm+random;1;[8, 8, 8];106;21100;10600;1.94682e+04;100;1;8;1.00000e+00;1.00000e+00;1.00000e+00;88;1.34260e+02;1.38534e+02;1.06795e+00
train;freeForm+random;8;[8, 8, 8];105;20900;10500;1.94498e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;40;1.22283e+02;7.50206e-01;4.00619e+00
train;freeForm+random;2;[8, 8, 8];106;21100;10600;1.95034e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;1.38022e+02;1.37750e+02;2.50185e-01
train;freeForm+random;3;[8, 8, 8];106;21100;10600;1.95171e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;44;1.37768e+02;-7.70505e-06;1.37758e+02
train;freeForm+random;4;[8, 8, 8];106;21100;10600;1.95327e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;28;9.97383e+00;-1.06342e+01;1.14757e+01
train;freeForm+random;10;[8, 8, 8];104;20700;10400;1.93538e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;31;6.86985e+01;4.64347e+01;2.24378e+01
train;freeForm+random;5;[8, 8, 8];106;21100;10600;1.95702e+04;100;1;1;1.00000e+00;1.00000e+00;1.00000e+00;46;2.66261e+01;7.72265e-01;3.01929e+01
