n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.330e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.340e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.350e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.360e+04	5.102e-03	2.629e-04	1.488e-02	1.417e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.370e+04	5.102e-03	2.629e-04	1.427e-02	1.417e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.380e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.390e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.400e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.410e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.420e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.430e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.335e-01	2.229e-01	3.894e-01
1.440e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.352e-01	2.509e-01	3.953e-01
1.450e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.352e-01	2.509e-01	3.953e-01
1.460e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.352e-01	2.509e-01	3.953e-01
1.470e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.352e-01	2.509e-01	4.081e-01
1.480e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.643e-01	2.954e-01	4.081e-01
1.490e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.708e-01	2.954e-01	4.081e-01
1.500e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.719e-01	3.021e-01	4.153e-01
1.510e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.719e-01	3.021e-01	4.153e-01
1.520e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.719e-01	3.021e-01	4.153e-01
1.530e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.540e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.550e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.560e+04	5.074e-03	1.749e-04	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.570e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.580e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.049e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.590e+04	5.074e-03	6.728e-05	1.427e-02	1.344e-02	1.040e-02	1.769e-02	3.757e-01	3.115e-01	4.244e-01
1.600e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.115e-01	4.244e-01
1.610e+04	5.074e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.620e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.630e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.640e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.650e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.660e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.670e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.680e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.690e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.700e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.710e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.720e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.730e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.740e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.750e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.760e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.267e-01	4.244e-01
1.770e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.303e-01	4.244e-01
1.780e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.303e-01	4.244e-01
1.790e+04	5.102e-03	6.728e-05	1.427e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.303e-01	4.244e-01
1.800e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.303e-01	4.244e-01
1.810e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.335e-01	4.244e-01
1.820e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.335e-01	4.244e-01
1.830e+04	5.102e-03	6.728e-05	1.488e-02	1.388e-02	1.040e-02	1.800e-02	3.757e-01	3.335e-01	4.153e-01
