n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.710e+04	2.649e-01	-1.985e-01	4.000e-01	4.707e-01	1.307e-01	6.906e-01	9.991e-01	4.000e-01	1.000e+00
1.720e+04	3.521e-01	-1.326e-01	4.000e-01	4.426e-01	1.649e-01	6.809e-01	9.561e-01	2.404e-01	1.000e+00
1.730e+04	2.649e-01	-2.085e-01	4.000e-01	4.426e-01	1.457e-01	6.508e-01	9.999e-01	2.538e-01	1.000e+00
1.740e+04	2.679e-01	-1.774e-01	4.000e-01	4.426e-01	1.428e-01	6.491e-01	9.561e-01	2.554e-01	1.000e+00
1.750e+04	3.556e-01	-1.289e-01	4.000e-01	4.704e-01	1.818e-01	6.492e-01	9.797e-01	2.540e-01	1.000e+00
1.760e+04	2.649e-01	-1.934e-01	4.845e-01	4.426e-01	1.709e-01	6.509e-01	9.913e-01	2.413e-01	1.000e+00
1.770e+04	2.921e-01	-1.583e-01	5.000e-01	4.582e-01	1.263e-01	6.895e-01	9.939e-01	2.406e-01	1.000e+00
1.780e+04	2.649e-01	-1.621e-01	4.000e-01	5.038e-01	1.914e-01	7.292e-01	9.991e-01	3.999e-01	1.000e+00
1.790e+04	2.679e-01	-1.787e-01	5.000e-01	4.727e-01	1.289e-01	6.878e-01	9.991e-01	3.438e-01	1.000e+00
1.800e+04	2.906e-01	-1.320e-01	5.000e-01	5.005e-01	1.872e-01	6.569e-01	9.561e-01	5.006e-01	1.000e+00
1.810e+04	2.679e-01	-1.585e-01	4.994e-01	4.291e-01	1.123e-01	6.440e-01	9.561e-01	2.493e-01	1.000e+00
1.820e+04	2.679e-01	-1.680e-01	4.000e-01	4.987e-01	1.782e-01	7.202e-01	9.991e-01	2.436e-01	1.000e+00
1.830e+04	2.913e-01	-1.279e-01	5.000e-01	4.888e-01	1.398e-01	6.904e-01	9.991e-01	3.516e-01	1.000e+00
1.840e+04	3.468e-01	-1.313e-01	5.000e-01	5.025e-01	1.469e-01	7.100e-01	9.991e-01	2.577e-01	1.000e+00
1.850e+04	3.514e-01	-1.249e-01	4.843e-01	4.379e-01	1.119e-01	7.163e-01	9.500e-01	3.311e-01	1.000e+00
1.860e+04	2.649e-01	-1.612e-01	4.000e-01	4.294e-01	1.116e-01	6.407e-01	9.901e-01	3.156e-01	1.000e+00
1.870e+04	2.509e-01	-1.858e-01	4.000e-01	4.699e-01	1.393e-01	7.071e-01	9.561e-01	5.032e-01	1.000e+00
1.880e+04	2.922e-01	-1.788e-01	4.000e-01	4.291e-01	1.302e-01	6.476e-01	9.991e-01	4.711e-01	1.000e+00
1.890e+04	3.512e-01	-1.000e-01	5.000e-01	4.698e-01	1.114e-01	6.523e-01	9.991e-01	2.672e-01	1.000e+00
1.900e+04	2.696e-01	-1.591e-01	5.000e-01	4.398e-01	1.322e-01	7.145e-01	9.991e-01	4.950e-01	1.000e+00
1.910e+04	2.907e-01	-1.192e-01	4.000e-01	4.594e-01	1.279e-01	6.774e-01	9.991e-01	4.000e-01	1.000e+00
1.920e+04	2.926e-01	-1.591e-01	5.000e-01	4.719e-01	1.846e-01	6.390e-01	9.561e-01	2.530e-01	1.000e+00
1.930e+04	1.954e-01	-2.917e-01	4.000e-01	4.037e-01	1.113e-01	5.898e-01	9.561e-01	3.273e-01	1.000e+00
1.940e+04	2.696e-01	-1.593e-01	4.000e-01	4.295e-01	1.126e-01	5.851e-01	9.561e-01	3.574e-01	1.000e+00
1.950e+04	2.921e-01	-1.761e-01	4.000e-01	4.292e-01	1.337e-01	5.916e-01	9.991e-01	4.007e-01	1.000e+00
1.960e+04	3.526e-01	-1.569e-01	5.000e-01	4.293e-01	1.294e-01	6.451e-01	9.991e-01	4.936e-01	1.000e+00
1.970e+04	3.317e-01	-1.311e-01	4.000e-01	4.195e-01	1.118e-01	5.873e-01	9.500e-01	1.874e-01	1.000e+00
1.980e+04	2.696e-01	-1.239e-01	4.000e-01	4.169e-01	1.117e-01	5.916e-01	9.561e-01	1.666e-01	1.000e+00
1.990e+04	2.696e-01	-1.544e-01	4.000e-01	4.144e-01	1.122e-01	5.903e-01	9.500e-01	3.666e-01	1.000e+00
2.000e+04	2.912e-01	-1.815e-01	4.000e-01	4.187e-01	1.117e-01	5.887e-01	9.728e-01	2.258e-01	1.000e+00
2.010e+04	1.968e-01	-3.890e-01	4.000e-01	4.295e-01	1.124e-01	5.889e-01	9.500e-01	3.785e-01	1.000e+00
2.020e+04	2.649e-01	-1.549e-01	4.000e-01	4.293e-01	1.284e-01	6.165e-01	9.991e-01	5.870e-01	1.000e+00
2.030e+04	3.516e-01	6.216e-02	5.000e-01	4.294e-01	1.406e-01	5.901e-01	9.561e-01	4.629e-01	1.000e+00
2.040e+04	2.922e-01	-1.795e-01	5.000e-01	4.717e-01	1.868e-01	6.561e-01	9.500e-01	3.010e-01	1.000e+00
2.050e+04	1.583e-01	-4.957e-01	4.000e-01	4.291e-01	1.302e-01	6.440e-01	9.561e-01	4.665e-01	1.000e+00
2.060e+04	3.566e-01	1.387e-03	4.999e-01	4.286e-01	1.337e-01	5.893e-01	9.561e-01	2.227e-01	1.000e+00
2.070e+04	2.909e-01	-1.000e-01	5.000e-01	4.711e-01	1.680e-01	6.734e-01	9.561e-01	1.000e-01	1.000e+00
2.080e+04	2.922e-01	-1.761e-01	4.000e-01	4.564e-01	1.119e-01	6.430e-01	9.561e-01	3.010e-01	1.000e+00
2.090e+04	2.649e-01	-3.238e-01	4.000e-01	4.714e-01	1.393e-01	6.463e-01	9.462e-01	2.736e-01	1.000e+00
2.100e+04	2.912e-01	-1.825e-01	4.986e-01	5.048e-01	1.863e-01	6.922e-01	9.806e-01	4.503e-01	1.000e+00
2.110e+04	4.000e-01	1.000e-01	5.000e-01	5.040e-01	1.811e-01	7.071e-01	9.991e-01	3.268e-01	1.000e+00
2.120e+04	3.501e-01	-1.808e-01	4.000e-01	4.703e-01	1.288e-01	6.581e-01	9.500e-01	4.322e-01	1.000e+00
2.130e+04	2.913e-01	2.910e-03	5.000e-01	4.245e-01	1.119e-01	6.428e-01	9.991e-01	6.262e-01	1.000e+00
2.140e+04	2.921e-01	-1.735e-01	5.000e-01	4.765e-01	1.275e-01	6.437e-01	9.561e-01	5.502e-01	1.000e+00
2.150e+04	3.507e-01	1.601e-03	5.000e-01	4.703e-01	1.842e-01	6.512e-01	9.991e-01	4.928e-01	1.000e+00
2.160e+04	2.696e-01	-1.000e-01	4.000e-01	4.535e-01	1.120e-01	6.455e-01	9.561e-01	1.854e-01	1.000e+00
2.170e+04	3.600e-01	6.014e-02	5.000e-01	4.708e-01	1.764e-01	6.843e-01	9.500e-01	2.760e-01	1.000e+00
2.180e+04	3.776e-01	6.026e-02	5.000e-01	4.707e-01	1.334e-01	6.449e-01	9.991e-01	4.244e-01	1.000e+00
2.190e+04	3.520e-01	3.050e-03	5.000e-01	4.619e-01	1.114e-01	6.382e-01	8.750e-01	1.912e-01	1.000e+00
2.200e+04	3.494e-01	3.199e-03	5.000e-01	4.636e-01	1.116e-01	6.424e-01	9.500e-01	4.397e-01	1.000e+00
2.210e+04	2.914e-01	-9.720e-02	5.000e-01	4.730e-01	1.630e-01	7.101e-01	9.500e-01	2.586e-01	1.000e+00
2.220e+04	3.546e-01	-1.002e-01	5.000e-01	4.766e-01	1.770e-01	6.464e-01	9.500e-01	2.258e-01	1.000e+00
2.230e+04	2.696e-01	-1.010e-01	4.000e-01	4.516e-01	1.271e-01	5.912e-01	9.500e-01	1.460e-01	1.000e+00
2.240e+04	2.926e-01	-2.092e-01	4.056e-01	5.089e-01	1.905e-01	6.427e-01	9.561e-01	2.887e-01	1.000e+00
2.250e+04	4.000e-01	6.139e-02	5.000e-01	4.785e-01	1.296e-01	6.444e-01	8.750e-01	2.424e-01	1.000e+00
2.260e+04	2.696e-01	-1.066e-01	4.000e-01	4.700e-01	1.257e-01	6.423e-01	9.500e-01	3.209e-01	1.000e+00
2.270e+04	3.534e-01	-1.000e-01	4.819e-01	4.702e-01	1.821e-01	6.435e-01	9.561e-01	6.881e-02	1.000e+00
2.280e+04	3.632e-01	-5.000e-02	5.000e-01	4.706e-01	1.369e-01	5.896e-01	9.500e-01	3.698e-01	1.000e+00
2.290e+04	2.912e-01	-1.821e-01	5.000e-01	4.705e-01	1.651e-01	6.413e-01	9.561e-01	3.996e-01	1.000e+00
2.300e+04	4.000e-01	9.994e-02	5.000e-01	4.500e-01	1.315e-01	5.909e-01	9.159e-01	2.195e-01	1.000e+00
2.310e+04	2.916e-01	2.847e-03	4.146e-01	4.714e-01	1.130e-01	5.780e-01	9.561e-01	4.516e-01	1.000e+00
2.320e+04	2.927e-01	-5.774e-02	4.000e-01	4.268e-01	1.361e-01	5.915e-01	9.561e-01	4.515e-01	1.000e+00
2.330e+04	4.000e-01	2.050e-03	5.000e-01	4.181e-01	1.119e-01	5.913e-01	9.561e-01	1.626e-01	1.000e+00
2.340e+04	3.644e-01	9.994e-02	4.000e-01	4.719e-01	1.212e-01	6.457e-01	8.750e-01	3.355e-01	1.000e+00
2.350e+04	2.927e-01	-1.057e-01	5.000e-01	4.709e-01	1.827e-01	6.422e-01	8.750e-01	9.902e-02	1.000e+00
2.360e+04	3.523e-01	-1.747e-01	5.000e-01	4.948e-01	1.782e-01	6.417e-01	8.500e-01	9.714e-02	1.000e+00
2.370e+04	2.928e-01	-1.017e-01	5.000e-01	4.455e-01	1.327e-01	5.970e-01	8.750e-01	1.771e-01	1.000e+00
2.380e+04	4.000e-01	6.001e-02	5.000e-01	4.197e-01	1.114e-01	5.717e-01	8.791e-01	2.270e-01	1.000e+00
2.390e+04	4.000e-01	6.152e-02	5.000e-01	4.096e-01	1.109e-01	5.697e-01	8.818e-01	2.825e-01	1.000e+00
2.400e+04	3.624e-01	5.993e-02	5.000e-01	3.993e-01	1.102e-01	5.783e-01	9.353e-01	3.456e-01	1.000e+00
2.410e+04	3.544e-01	-4.559e-02	5.000e-01	4.501e-01	1.855e-01	6.179e-01	9.500e-01	1.894e-01	1.000e+00
2.420e+04	3.647e-01	2.951e-03	5.000e-01	4.103e-01	1.290e-01	5.779e-01	8.853e-01	2.020e-01	1.000e+00
2.430e+04	3.661e-01	6.158e-02	5.000e-01	4.178e-01	1.112e-01	5.698e-01	8.750e-01	1.576e-01	1.000e+00
2.440e+04	2.908e-01	-5.000e-02	4.000e-01	4.179e-01	1.331e-01	5.800e-01	9.500e-01	4.515e-01	1.000e+00
2.450e+04	4.000e-01	9.998e-02	4.949e-01	4.128e-01	1.123e-01	5.785e-01	9.500e-01	3.425e-01	1.000e+00
2.460e+04	2.696e-01	-1.780e-01	4.000e-01	4.381e-01	1.377e-01	6.161e-01	9.561e-01	2.870e-01	1.000e+00
2.470e+04	2.913e-01	-1.776e-01	5.000e-01	4.291e-01	1.355e-01	6.219e-01	9.500e-01	3.437e-01	1.000e+00
2.480e+04	2.696e-01	-1.785e-01	4.000e-01	4.711e-01	1.780e-01	6.389e-01	9.409e-01	1.333e-01	1.000e+00
2.490e+04	2.696e-01	-1.127e-01	4.000e-01	4.531e-01	1.321e-01	6.483e-01	8.791e-01	2.106e-01	1.000e+00
2.500e+04	4.000e-01	6.141e-02	5.000e-01	4.552e-01	1.268e-01	6.429e-01	9.500e-01	4.500e-01	1.000e+00
