n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.180e+04	1.598e-02	2.225e-03	2.081e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.190e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.200e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.210e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.220e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.230e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.240e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.250e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.260e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.270e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.280e+04	1.562e-02	1.694e-03	2.019e-02	1.458e-02	1.074e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.290e+04	1.598e-02	2.225e-03	2.889e-02	1.458e-02	1.074e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.300e+04	1.598e-02	2.225e-03	2.889e-02	1.458e-02	1.074e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.310e+04	1.562e-02	2.225e-03	2.019e-02	1.569e-02	1.104e-02	1.876e-02	7.233e-08	1.094e-13	7.556e-07
1.320e+04	1.562e-02	2.225e-03	2.019e-02	1.569e-02	1.104e-02	1.884e-02	7.233e-08	1.094e-13	7.556e-07
1.330e+04	1.562e-02	2.225e-03	2.019e-02	1.569e-02	1.104e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.340e+04	1.562e-02	2.225e-03	2.019e-02	1.569e-02	1.104e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
1.350e+04	1.562e-02	2.225e-03	2.019e-02	1.569e-02	1.104e-02	1.805e-02	7.233e-08	1.094e-13	7.556e-07
